"genesysId","latitude","longitude","elevation","datum","uncertainty","method","version"
"4872138","40.166667","20.15","850.0",,"",,"2"
"4872139","40.133333","20.083333","800.0",,"",,"2"
"4872140","41.438333","20.076111","750.0",,"",,"2"
"4872141","41.416667","19.916667","210.0",,"",,"2"
"4872142","39.992778","19.902778","82.0",,"",,"2"
"4872145","41.035278","20.017222","290.0",,"",,"2"
"4872149","41.583333","20.116667","270.0",,"",,"2"
"4872151","40.120278","19.736667","151.0",,"",,"2"
"4872153","41.650278","19.67","67.0",,"",,"2"
"4872154","39.662222","20.180556","344.0",,"",,"2"
"4872159","40.833333","19.583333","120.0",,"",,"2"
"4872161","41.147222","20.153056","230.0",,"",,"2"
"4872165","40.185278","19.617778","202.0",,"",,"2"
"4872167","41.5","20.166667","300.0",,"",,"2"
"4872169","40.190833","19.605","980.0",,"",,"2"
"4872171","39.993333","19.906944","120.0",,"",,"2"
"4872173","40.316667","20.133333","650.0",,"",,"2"
"4872177","40.116667","19.75","60.0",,"",,"2"
"4872179","40.5","19.8","270.0",,"",,"2"
"4872181","40.575833","19.7575","252.0",,"",,"2"
"4872183","40.293889","20.240556","239.0",,"",,"2"
"4872187","40.308889","20.383889","280.0",,"",,"2"
"4872189","41.367778","19.98","1125.0",,"",,"2"
"4872191","39.916667","20.25","575.0",,"",,"2"
"4872194","39.833333","20.083333","37.0",,"",,"2"
"4872233","40.368611","20.293611","824.0",,"",,"2"
"4872235","40.440278","20.066111","634.0",,"",,"2"
"4872237","40.119167","20.013889","348.0",,"",,"2"
"4872240","42.499444","19.5925","434.0",,"",,"2"
"4872242","42.365","20.076667","717.0",,"",,"2"
"4872250","42.583056","19.7475","1063.0",,"",,"2"
"4872252","42.525","19.729167","1283.0",,"",,"2"
"4872254","42.535278","19.69","1236.0",,"",,"2"
"4872256","42.186389","19.720833","235.0",,"",,"2"
"4872258","42.400833","19.653611","969.0",,"",,"2"
"4872260","42.176667","19.717222","243.0",,"",,"2"
"4872266","41.579167","20.038056","228.0",,"",,"2"
"4872269","40.387222","20.301111","474.0",,"",,"2"
"4872271","42.398889","19.648889","939.0",,"",,"2"
"4872273","40.168333","20.168333","199.0",,"",,"2"
"4872277","41.768611","20.283333","768.0",,"",,"2"
"4872279","40.562222","19.772222","294.0",,"",,"2"
"4872280","40.61","19.737222","173.0",,"",,"2"
"4872282","42.409722","19.834167","1070.0",,"",,"2"
"4872285","40.414444","20.296389","414.0",,"",,"2"
"4872287","40.426389","20.109167","451.0",,"",,"2"
"4872289","42.411944","19.840833","1147.0",,"",,"2"
"4872293","42.453611","19.874722","1099.0",,"",,"2"
"4872297","42.535278","19.706944","1367.0",,"",,"2"
"4872300","42.400833","19.653056","962.0",,"",,"2"
"4872302","41.657778","20.483889","1315.0",,"",,"2"
"4872306","40.332778","20.320278","818.0",,"",,"2"
"4872308","42.400556","19.653056","962.0",,"",,"2"
"4872310","42.555556","19.726389","1195.0",,"",,"2"
"4872312","42.536667","19.681944","1236.0",,"",,"2"
"4872313","42.240278","19.698889","508.0",,"",,"2"
"4872314","40.368889","20.253889","438.0",,"",,"2"
"4872315","42.353333","20.081944","489.0",,"",,"2"
"4872316","40.410556","20.296944","484.0",,"",,"2"
"4872618","42.323056","19.523889","253.0",,"",,"2"
"4872620","42.12","19.805556","195.0",,"",,"2"
"4872622","40.261667","20.035833","218.0",,"",,"2"
"4872624","41.617778","20.504167","460.0",,"",,"2"
"4872626","41.324722","20.396667","1139.0",,"",,"2"
"4872628","39.711389","20.166389","177.0",,"",,"2"
"4872630","40.505833","20.83","1421.0",,"",,"2"
"4872632","41.548056","20.059167","230.0",,"",,"2"
"4872634","42.117778","19.803333","190.0",,"",,"2"
"4872636","42.023889","20.578056","813.0",,"",,"2"
"4872638","41.631944","19.933611","270.0",,"",,"2"
"4872639","40.289167","20.068889","171.0",,"",,"2"
"4872641","41.510278","20.09","347.0",,"",,"2"
"4872643","42.012222","19.668611","21.0",,"",,"2"
"4872644","41.986667","20.413333","470.0",,"",,"2"
"4872646","42.016111","19.674722","23.0",,"",,"2"
"4872648","41.676667","20.323889","524.0",,"",,"2"
"4872650","41.155","19.962222","830.0",,"",,"2"
"4872652","42.128611","19.817778","197.0",,"",,"2"
"4872654","41.506111","20.085833","243.0",,"",,"2"
"4872656","41.675278","20.453889","490.0",,"",,"2"
"4872658","41.682222","20.329444","477.0",,"",,"2"
"4872659","40.318056","20.095556","672.0",,"",,"2"
"4872661","42.127778","19.816944","198.0",,"",,"2"
"4872663","42.203611","20.273056","571.0",,"",,"2"
"4872665","42.321944","19.521389","249.0",,"",,"2"
"4872667","42.029722","19.650278","15.0",,"",,"2"
"4872669","40.259167","20.035","239.0",,"",,"2"
"4872671","41.617778","20.504167","460.0",,"",,"2"
"4872673","41.813889","20.481944","1195.0",,"",,"2"
"4872675","42.071389","20.335556","511.0",,"",,"2"
"4872677","40.256389","20.08","471.0",,"",,"2"
"4872679","41.156667","19.959722","847.0",,"",,"2"
"4872681","41.854722","19.618889","4.0",,"",,"2"
"4872683","41.853333","19.619444","5.0",,"",,"2"
"4872685","41.978889","20.569167","1211.0",,"",,"2"
"4872687","40.034167","19.939444","477.0",,"",,"2"
"4872688","40.516667","20.824167","1313.0",,"",,"2"
"4872690","41.653611","20.455556","480.0",,"",,"2"
"4872692","41.330278","20.391111","1276.0",,"",,"2"
"4872694","42.214722","20.281389","523.0",,"",,"2"
"4872696","40.491944","19.964167","862.0",,"",,"2"
"4872699","41.994722","20.407778","464.0",,"",,"2"
"4872700","42.284722","20.368611","620.0",,"",,"2"
"4872702","42.284722","20.368611","620.0",,"",,"2"
"4872704","41.659167","20.463889","482.0",,"",,"2"
"4872706","41.808056","20.35","883.0",,"",,"2"
"4872708","41.675278","20.453889","490.0",,"",,"2"
"4872710","41.851944","19.617222","1.5",,"",,"3"
"4872712","42.0825","20.343889","520.0",,"",,"2"
"4875598","47.824444","","424.0",,"",,"1"
"4882610","","","2000.0",,"",,"0"
"4919812","42.585","-2.672222","905.0",,"",,"2"
"5640338","55.69","13.1675","12.0",,"",,"2"
"5654077","50.737778","21.755556","140.0",,"",,"3"
"5716395","47.859722","13.930556","843.0",,"",,"2"
"5719248","","","950.0",,"",,"0"
"5761207","53.727778","18.834167","15.0",,"",,"3"
"5770614","","","200.0",,"",,"0"
"5770615","","","180.0",,"",,"0"
"5770616","","","571.0",,"",,"0"
"5770618","","","68.0",,"",,"0"
"5770619","","","168.0",,"",,"0"
"5770620","","","89.0",,"",,"0"
"5770621","","","780.0",,"",,"0"
"5770622","","","390.0",,"",,"0"
"5770623","","","1278.0",,"",,"0"
"5770624","","","470.0",,"",,"0"
"5770625","","","245.0",,"",,"0"
"5770626","","","530.0",,"",,"0"
"5770627","","","530.0",,"",,"0"
"5770628","","","435.0",,"",,"0"
"5770629","","","470.0",,"",,"0"
"5770630","","","280.0",,"",,"0"
"5770631","","","175.0",,"",,"0"
"5770632","","","547.0",,"",,"0"
"5770633","","","622.0",,"",,"0"
"5770634","","","297.0",,"",,"0"
"5770635","","","240.0",,"",,"0"
"5770636","","","420.0",,"",,"0"
"5770637","","","255.0",,"",,"0"
"5770639","","","60.0",,"",,"0"
"5770640","","","352.0",,"",,"0"
"5770641","","","470.0",,"",,"0"
"5770642","","","256.0",,"",,"0"
"5770643","","","404.0",,"",,"0"
"5770644","","","259.0",,"",,"0"
"5770646","","","713.0",,"",,"0"
"5770648","","","201.0",,"",,"0"
"5770650","","","331.0",,"",,"0"
"5770653","","","127.0",,"",,"0"
"5770656","","","199.0",,"",,"0"
"5770658","","","641.0",,"",,"0"
"5770660","","","333.0",,"",,"0"
"5770661","","","430.0",,"",,"0"
"5770662","","","487.0",,"",,"0"
"5770663","","","639.0",,"",,"0"
"5770666","","","650.0",,"",,"0"
"5770667","","","321.0",,"",,"0"
"5770669","","","451.0",,"",,"0"
"5770670","","","360.0",,"",,"0"
"5770672","","","743.0",,"",,"0"
"6284556","49.184722","16.5425","373.0",,"",,"1"
"6284634","48.85","15.869444","380.0",,"",,"1"
"6284727","48.816667","15.941667","400.0",,"",,"1"
"6284858","48.874722","16.121667","250.0",,"",,"1"
"6284859","48.85","15.863889","280.0",,"",,"1"
"6293065","42.316111","2.206111","1180.0",,"",,"1"
"6293075","42.371389","1.241944","1668.0",,"",,"1"
"6406057","49.413889","20.361667","567.0",,"",,"0"
"6406201","49.535833","20.204167","823.0",,"",,"0"
"6406206","49.535833","20.204167","823.0",,"",,"0"
"6406226","49.413889","20.361667","567.0",,"",,"0"
"6407008","53.514167","19.925833","243.0",,"",,"0"
"6407009","53.329722","14.474444","13.0",,"",,"0"
"6407011","49.535833","20.204167","823.0",,"",,"0"
"6407031","53.329722","14.474444","13.0",,"",,"0"
"6407072","53.329722","14.474444","13.0",,"",,"0"
"6407106","50.737778","21.755556","172.0",,"",,"0"
"6472479","54.912222","24.098056","81.0",,"",,"0"
"6474513","51.412778","21.993611","137.0",,"",,"0"
"6475077","49.233333","22.104722","",,"",,"0"
"6475097","49.433333","22.344722","",,"",,"0"
"6475464","52.450278","19.350278","",,"",,"0"
"6475490","49.383333","22.2","",,"",,"0"
"6475512","49.8","22.480278","",,"",,"0"
"6475523","49.434167","22.083333","",,"",,"0"
"6475545","50.639167","22.816667","",,"",,"0"
"6475546","52.450278","19.350278","",,"",,"0"
"6475548","52.383333","22.635278","",,"",,"0"
"6475563","50.616667","22.841111","",,"",,"0"
"6475611","49.433333","22.256389","",,"",,"0"
"6475628","49.590278","21.577778","",,"",,"1"
"6475645","49.463333","22.266667","",,"",,"0"
"6475652","50.746944","22.8","",,"",,"0"
"6475668","49.378611","22.278611","",,"",,"0"
"6475960","49.516667","22.316667","",,"",,"0"
"6500210","53.329722","14.474444","13.0",,"",,"0"
"6501497","51.349444","23.254444","173.0",,"",,"0"
"6560334","","","479.0",,"",,"0"
