"lon","lat","acronym","scientific_name","source"
3.48989,51.15782,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.57515,50.90919,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.08295,51.14062,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.74085,51.18295,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.81632,44.01707,"NASOFF","Nasturtium officinale R.Br.","gbif"
2.38166,48.70002,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.7341,51.06948,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.43399,51.09446,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.3052,50.75654,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.84,49.52,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.60381,50.74958,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.3148,50.99907,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.36467,50.92763,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.21314,50.80745,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.14191,50.78996,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.93361,52.0025,"NASOFF","Nasturtium officinale R.Br.","gbif"
2.03792,50.67569,"NASOFF","Nasturtium officinale R.Br.","gbif"
2.74677,51.14998,"NASOFF","Nasturtium officinale R.Br.","gbif"
6.3,49.82,"NASOFF","Nasturtium officinale R.Br.","gbif"
6.39,49.8,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.19724,51.1418,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.13534,50.82147,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.56923,51.18337,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.45413,50.82394,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.85226,50.89489,"NASOFF","Nasturtium officinale R.Br.","gbif"
2.91039,51.17458,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.9347,51.831703,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.02862,51.966243,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.16923,51.07551,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.47504,50.7828,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.6804,58.9802,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.02231,50.85811,"NASOFF","Nasturtium officinale R.Br.","gbif"
-0.70559,48.1231,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.96874,51.1101,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.39758,51.14758,"NASOFF","Nasturtium officinale R.Br.","gbif"
-0.80427,48.10095,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.6365,50.92509,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.38493,50.87801,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.39914,50.87789,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.30525,50.72058,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.28402,50.71607,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.25266,51.21425,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.05676,50.82357,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.36714,51.21527,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.19815,51.10585,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.28331,51.1116,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.97296,43.94321,"NASOFF","Nasturtium officinale R.Br.","gbif"
10.344966,43.817964,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.85189,50.85894,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.24751,50.74876,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.25089,50.92854,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.47589,50.81875,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.76925,51.11012,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.65557,51.07353,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.99772,51.11105,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.13818,51.21312,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.19914,51.21658,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.97,49.74,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.98,50.12,"NASOFF","Nasturtium officinale R.Br.","gbif"
6.17,49.72,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.72109,50.97952,"NASOFF","Nasturtium officinale R.Br.","gbif"
2.77935,51.03354,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.12671,50.83991,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.14088,50.72704,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.3099,51.21478,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.24886,50.82067,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.12873,44.41692,"NASOFF","Nasturtium officinale R.Br.","gbif"
0.63712,45.34946,"NASOFF","Nasturtium officinale R.Br.","gbif"
1.87588,47.25984,"NASOFF","Nasturtium officinale R.Br.","gbif"
2.53938,46.99428,"NASOFF","Nasturtium officinale R.Br.","gbif"
2.53784,47.17434,"NASOFF","Nasturtium officinale R.Br.","gbif"
1.88336,46.89976,"NASOFF","Nasturtium officinale R.Br.","gbif"
-0.47738,44.77962,"NASOFF","Nasturtium officinale R.Br.","gbif"
-0.60365,44.77559,"NASOFF","Nasturtium officinale R.Br.","gbif"
12.975,55.575,"NASOFF","Nasturtium officinale R.Br.","gbif"
10.225,59.725,"NASOFF","Nasturtium officinale R.Br.","gbif"
-0.48854,44.95952,"NASOFF","Nasturtium officinale R.Br.","gbif"
0.24,44.31,"NASOFF","Nasturtium officinale R.Br.","gbif"
3.76576,48.8626,"NASOFF","Nasturtium officinale R.Br.","gbif"
5.86871,45.24754,"NASOFF","Nasturtium officinale R.Br.","gbif"
-0.75,43.89,"NASOFF","Nasturtium officinale R.Br.","gbif"
4.481,47.2731,"NASOFF","Nasturtium officinale R.Br.","gbif"
6.95117,47.91894,"NASOFF","Nasturtium officinale R.Br.","gbif"
7.950153,51.616657,"ORIVUL","Origanum vulgare L.","gbif"
17.215781,59.056991,"ORIVUL","Origanum vulgare L.","gbif"
16.682829,56.745815,"ORIVUL","Origanum vulgare L.","gbif"
18.387355,57.312796,"ORIVUL","Origanum vulgare L.","gbif"
17.602156,59.801206,"ORIVUL","Origanum vulgare L.","gbif"
17.557222,59.853016,"ORIVUL","Origanum vulgare L.","gbif"
16.641991,56.7344,"ORIVUL","Origanum vulgare L.","gbif"
10.525,59.675,"ORIVUL","Origanum vulgare L.","gbif"
17.699201,59.848807,"ORIVUL","Origanum vulgare L.","gbif"
10.468278,52.284132,"ORIVUL","Origanum vulgare L.","gbif"
18.147514,59.268038,"ORIVUL","Origanum vulgare L.","gbif"
-6.41184,38.66913,"ORIVUL","Origanum vulgare L.","gbif"
8.372755,49.095757,"ORIVUL","Origanum vulgare L.","gbif"
-4.87389,37.909846,"ORIVUL","Origanum vulgare L.","gbif"
12.823,50.805276,"ORIVUL","Origanum vulgare L.","gbif"
-2.181613,51.433945,"ORIVUL","Origanum vulgare L.","gbif"
5.652185,52.05119,"ORIVUL","Origanum vulgare L.","gbif"
4.768611,45.813333,"ORIVUL","Origanum vulgare L.","gbif"
5.363545,43.399407,"ORIVUL","Origanum vulgare L.","gbif"
1.971932,50.306621,"ORIVUL","Origanum vulgare L.","gbif"
-9.151825,38.462892,"ORIVUL","Origanum vulgare L.","gbif"
22.484771,49.143361,"ORIVUL","Origanum vulgare L.","gbif"
7.695189,47.196978,"ORIVUL","Origanum vulgare L.","gbif"
12.653893,42.157575,"ORIVUL","Origanum vulgare L.","gbif"
9.024885,45.838769,"ORIVUL","Origanum vulgare L.","gbif"
4.153377,50.986299,"ORIVUL","Origanum vulgare L.","gbif"
7.699444,48.109167,"ORIVUL","Origanum vulgare L.","gbif"
9.263892,47.132796,"ORIVUL","Origanum vulgare L.","gbif"
-1.312021,47.335474,"ORIVUL","Origanum vulgare L.","gbif"
12.643495,47.793362,"ORIVUL","Origanum vulgare L.","gbif"
7.220848,43.736599,"ORIVUL","Origanum vulgare L.","gbif"
5.779321,47.033129,"ORIVUL","Origanum vulgare L.","gbif"
10.142961,59.741515,"ORIVUL","Origanum vulgare L.","gbif"
19.797144,42.768981,"ORIVUL","Origanum vulgare L.","gbif"
12.813056,47.749722,"ORIVUL","Origanum vulgare L.","gbif"
2.257835,48.72702,"ORIVUL","Origanum vulgare L.","gbif"
11.976519,48.082439,"ORIVUL","Origanum vulgare L.","gbif"
15.359412,48.364856,"ORIVUL","Origanum vulgare L.","gbif"
10.625,59.925,"ORIVUL","Origanum vulgare L.","gbif"
-8.522867,41.403951,"ORIVUL","Origanum vulgare L.","gbif"
2.4368,48.848429,"ORIVUL","Origanum vulgare L.","gbif"
18.731537,49.614502,"ORIVUL","Origanum vulgare L.","gbif"
10.86472,48.676515,"ORIVUL","Origanum vulgare L.","gbif"
2.774563,48.900399,"ORIVUL","Origanum vulgare L.","gbif"
17.128996,51.11975,"ORIVUL","Origanum vulgare L.","gbif"
3.692563,43.484706,"ORIVUL","Origanum vulgare L.","gbif"
8.578018,40.581556,"ORIVUL","Origanum vulgare L.","gbif"
9.790648,48.730801,"ORIVUL","Origanum vulgare L.","gbif"
12.565946,38.037116,"ORIVUL","Origanum vulgare L.","gbif"
3.04917,50.624525,"ORIVUL","Origanum vulgare L.","gbif"
4.619094,50.66585,"ORIVUL","Origanum vulgare L.","gbif"
2.431587,48.836965,"ORIVUL","Origanum vulgare L.","gbif"
48.862142,55.865465,"ORIVUL","Origanum vulgare L.","gbif"
8.537528,51.620427,"ORIVUL","Origanum vulgare L.","gbif"
2.746147,50.454979,"ORIVUL","Origanum vulgare L.","gbif"
-8.661446,39.617752,"ORIVUL","Origanum vulgare L.","gbif"
4.954271,43.780599,"ORIVUL","Origanum vulgare L.","gbif"
17.591502,59.966805,"ORIVUL","Origanum vulgare L.","gbif"
10.772893,59.866638,"ORIVUL","Origanum vulgare L.","gbif"
11.899488,58.293197,"ORIVUL","Origanum vulgare L.","gbif"
15.431709,58.386975,"ORIVUL","Origanum vulgare L.","gbif"
17.339641,59.085321,"ORIVUL","Origanum vulgare L.","gbif"
16.723235,59.180221,"ORIVUL","Origanum vulgare L.","gbif"
18.298233,57.592537,"ORIVUL","Origanum vulgare L.","gbif"
11.911813,58.334739,"ORIVUL","Origanum vulgare L.","gbif"
8.760832,50.866822,"ORIVUL","Origanum vulgare L.","gbif"
10.177858,60.064522,"ORIVUL","Origanum vulgare L.","gbif"
-9.089079,38.560243,"ORIVUL","Origanum vulgare L.","gbif"
-7.196747,37.254559,"ORIVUL","Origanum vulgare L.","gbif"
-0.651705,38.951696,"ORIVUL","Origanum vulgare L.","gbif"
-1.422737,37.827006,"ORIVUL","Origanum vulgare L.","gbif"
4.424309,45.770923,"ORIVUL","Origanum vulgare L.","gbif"
-8.62507,41.182208,"ORIVUL","Origanum vulgare L.","gbif"
4.456944,50.697778,"ORIVUL","Origanum vulgare L.","gbif"
7.341239,47.356079,"ORIVUL","Origanum vulgare L.","gbif"
-8.384519,37.642309,"ORIVUL","Origanum vulgare L.","gbif"
5.696137,50.435284,"ORIVUL","Origanum vulgare L.","gbif"
-4.075073,48.506322,"ORIVUL","Origanum vulgare L.","gbif"
19.088942,48.742464,"ORIVUL","Origanum vulgare L.","gbif"
9.967994,53.746953,"ORIVUL","Origanum vulgare L.","gbif"
-1.538611,51.041389,"ORIVUL","Origanum vulgare L.","gbif"
0.179019,40.46535,"ORIVUL","Origanum vulgare L.","gbif"
0.897099,44.584035,"ORIVUL","Origanum vulgare L.","gbif"
8.88517,47.554098,"ORIVUL","Origanum vulgare L.","gbif"
7.204672,46.969306,"ORIVUL","Origanum vulgare L.","gbif"
-6.088039,40.027303,"ORIVUL","Origanum vulgare L.","gbif"
3.7026,50.357377,"ORIVUL","Origanum vulgare L.","gbif"
17.056088,58.686001,"ORIVUL","Origanum vulgare L.","gbif"
33.613469,44.598353,"ORIVUL","Origanum vulgare L.","gbif"
8.668791,50.180284,"ORIVUL","Origanum vulgare L.","gbif"
10.763542,59.89049,"ORIVUL","Origanum vulgare L.","gbif"
10.657595,59.718088,"ORIVUL","Origanum vulgare L.","gbif"
10.533411,59.899524,"ORIVUL","Origanum vulgare L.","gbif"
10.728885,59.74163,"ORIVUL","Origanum vulgare L.","gbif"
17.6098,40.633767,"ORIVUL","Origanum vulgare L.","gbif"
6.910868,51.672255,"ORIVUL","Origanum vulgare L.","gbif"
5.134713,52.100507,"ORIVUL","Origanum vulgare L.","gbif"
4.708278,52.038465,"ORIVUL","Origanum vulgare L.","gbif"
12.487529,55.723222,"ORIVUL","Origanum vulgare L.","gbif"
10.475,59.875,"ORIVUL","Origanum vulgare L.","gbif"
-0.829014,41.651847,"ORIVUL","Origanum vulgare L.","gbif"
-3.184175,47.361642,"ORIVUL","Origanum vulgare L.","gbif"
18.157313,49.824776,"ORIVUL","Origanum vulgare L.","gbif"
6.719652,47.535837,"ORIVUL","Origanum vulgare L.","gbif"
-0.564302,44.821516,"ORIVUL","Origanum vulgare L.","gbif"
2.650937,43.252786,"ORIVUL","Origanum vulgare L.","gbif"
-4.213513,53.17368,"ORIVUL","Origanum vulgare L.","gbif"
2.236405,43.94914,"ORIVUL","Origanum vulgare L.","gbif"
5.58524,43.644956,"ORIVUL","Origanum vulgare L.","gbif"
5.260087,52.094165,"ORIVUL","Origanum vulgare L.","gbif"
-6.024537,39.844157,"ORIVUL","Origanum vulgare L.","gbif"
7.811908,48.561683,"ORIVUL","Origanum vulgare L.","gbif"
3.687413,51.041431,"ORIVUL","Origanum vulgare L.","gbif"
4.180087,51.114111,"ORIVUL","Origanum vulgare L.","gbif"
2.590278,51.096944,"ORIVUL","Origanum vulgare L.","gbif"
14.663426,47.463556,"ORIVUL","Origanum vulgare L.","gbif"
5.89328,46.628512,"ORIVUL","Origanum vulgare L.","gbif"
3.140712,50.638016,"ORIVUL","Origanum vulgare L.","gbif"
-0.449987,44.823884,"ORIVUL","Origanum vulgare L.","gbif"
6.579558,51.303166,"ORIVUL","Origanum vulgare L.","gbif"
1.345318,43.533572,"ORIVUL","Origanum vulgare L.","gbif"
-0.353514,46.796822,"ORIVUL","Origanum vulgare L.","gbif"
1.555833,42.621944,"ORIVUL","Origanum vulgare L.","gbif"
33.675947,44.661363,"ORIVUL","Origanum vulgare L.","gbif"
9.854725,52.000958,"ORIVUL","Origanum vulgare L.","gbif"
7.563874,47.87403,"ORIVUL","Origanum vulgare L.","gbif"
37.239925,54.747771,"ORIVUL","Origanum vulgare L.","gbif"
7.646399,47.566224,"ORIVUL","Origanum vulgare L.","gbif"
16.341668,48.222307,"ORIVUL","Origanum vulgare L.","gbif"
8.517668,47.345069,"ORIVUL","Origanum vulgare L.","gbif"
33.832907,44.519393,"ORIVUL","Origanum vulgare L.","gbif"
8.69568,50.859086,"ORIVUL","Origanum vulgare L.","gbif"
33.545978,44.558206,"ORIVUL","Origanum vulgare L.","gbif"
37.388913,55.345824,"ORIVUL","Origanum vulgare L.","gbif"
-0.024085,50.860348,"ORIVUL","Origanum vulgare L.","gbif"
13.030306,56.066463,"ORIVUL","Origanum vulgare L.","gbif"
15.686462,57.367919,"ORIVUL","Origanum vulgare L.","gbif"
49.43914,53.497176,"ORIVUL","Origanum vulgare L.","gbif"
-2.629126,51.468753,"ORIVUL","Origanum vulgare L.","gbif"
12.080589,57.804473,"ORIVUL","Origanum vulgare L.","gbif"
10.279844,60.114423,"ORIVUL","Origanum vulgare L.","gbif"
10.73608,59.693985,"ORIVUL","Origanum vulgare L.","gbif"
9.17232,58.70455,"ORIVUL","Origanum vulgare L.","gbif"
16.291999,58.957418,"ORIVUL","Origanum vulgare L.","gbif"
8.754581,49.248245,"ORIVUL","Origanum vulgare L.","gbif"
-5.275,50.075,"ORIVUL","Origanum vulgare L.","gbif"
8.597387,47.400172,"ORIVUL","Origanum vulgare L.","gbif"
1.574598,42.876472,"ORIVUL","Origanum vulgare L.","gbif"
33.630824,44.522683,"ORIVUL","Origanum vulgare L.","gbif"
33.720911,53.534755,"ORIVUL","Origanum vulgare L.","gbif"
13.919747,48.162078,"ORIVUL","Origanum vulgare L.","gbif"
30.066847,53.110519,"ORIVUL","Origanum vulgare L.","gbif"
49.619613,53.47119,"ORIVUL","Origanum vulgare L.","gbif"
36.642567,50.49847,"ORIVUL","Origanum vulgare L.","gbif"
35.355646,52.321658,"ORIVUL","Origanum vulgare L.","gbif"
-9.148462,39.368874,"ORIVUL","Origanum vulgare L.","gbif"
39.585995,51.86839,"ORIVUL","Origanum vulgare L.","gbif"
6.929802,61.138672,"ORIVUL","Origanum vulgare L.","gbif"
6.945388,61.128415,"ORIVUL","Origanum vulgare L.","gbif"
10.485019,60.348302,"ORIVUL","Origanum vulgare L.","gbif"
10.276996,60.079876,"ORIVUL","Origanum vulgare L.","gbif"
7.069355,61.209781,"ORIVUL","Origanum vulgare L.","gbif"
9.876285,59.696696,"ORIVUL","Origanum vulgare L.","gbif"
10.477276,59.953939,"ORIVUL","Origanum vulgare L.","gbif"
10.751909,59.680229,"ORIVUL","Origanum vulgare L.","gbif"
10.475,59.525,"ORIVUL","Origanum vulgare L.","gbif"
7.067603,61.140683,"ORIVUL","Origanum vulgare L.","gbif"
10.925,59.175,"ORIVUL","Origanum vulgare L.","gbif"
10.575,59.575,"ORIVUL","Origanum vulgare L.","gbif"
10.195366,60.090149,"ORIVUL","Origanum vulgare L.","gbif"
10.725,59.925,"ORIVUL","Origanum vulgare L.","gbif"
10.787186,60.922567,"ORIVUL","Origanum vulgare L.","gbif"
10.086733,59.190009,"ORIVUL","Origanum vulgare L.","gbif"
10.675,59.325,"ORIVUL","Origanum vulgare L.","gbif"
10.678471,60.965322,"ORIVUL","Origanum vulgare L.","gbif"
5.425,59.225,"ORIVUL","Origanum vulgare L.","gbif"
55.61065,54.911399,"ORIVUL","Origanum vulgare L.","gbif"
37.824188,55.666226,"ORIVUL","Origanum vulgare L.","gbif"
56.086351,53.683803,"ORIVUL","Origanum vulgare L.","gbif"
34.327801,53.203476,"ORIVUL","Origanum vulgare L.","gbif"
30.494558,50.334717,"ORIVUL","Origanum vulgare L.","gbif"
37.98718,55.518741,"ORIVUL","Origanum vulgare L.","gbif"
12.600358,47.822552,"ORIVUL","Origanum vulgare L.","gbif"
10.68,59.5,"ORIVUL","Origanum vulgare L.","gbif"
-8.721494,39.766147,"ORIVUL","Origanum vulgare L.","gbif"
-2.625,51.575,"ORIVUL","Origanum vulgare L.","gbif"
-9.233122,39.301635,"ORIVUL","Origanum vulgare L.","gbif"
-9.213055,38.419017,"ORIVUL","Origanum vulgare L.","gbif"
38.240793,56.386117,"ORIVUL","Origanum vulgare L.","gbif"
8.48776,59.439038,"ORIVUL","Origanum vulgare L.","gbif"
9.627478,59.233347,"ORIVUL","Origanum vulgare L.","gbif"
10.522862,59.914715,"ORIVUL","Origanum vulgare L.","gbif"
17.794956,59.196532,"ORIVUL","Origanum vulgare L.","gbif"
8.514228,47.329463,"ORIVUL","Origanum vulgare L.","gbif"
10.455335,59.433515,"ORIVUL","Origanum vulgare L.","gbif"
5.787981,50.847537,"ORIVUL","Origanum vulgare L.","gbif"
6.168592,49.629805,"ORIVUL","Origanum vulgare L.","gbif"
7.164576,50.469257,"ORIVUL","Origanum vulgare L.","gbif"
8.49946,47.391976,"ORIVUL","Origanum vulgare L.","gbif"
-0.024964,51.521972,"ORIVUL","Origanum vulgare L.","gbif"
44.100806,56.260312,"ORIVUL","Origanum vulgare L.","gbif"
4.866954,50.433268,"ORIVUL","Origanum vulgare L.","gbif"
6.156295,49.883279,"ORIVUL","Origanum vulgare L.","gbif"
7.574496,45.03944,"ORIVUL","Origanum vulgare L.","gbif"
2.854978,48.926543,"ORIVUL","Origanum vulgare L.","gbif"
12.624557,55.658571,"ORIVUL","Origanum vulgare L.","gbif"
7.064449,49.195192,"ORIVUL","Origanum vulgare L.","gbif"
6.48,49.73,"ORIVUL","Origanum vulgare L.","gbif"
6.05,49.76,"ORIVUL","Origanum vulgare L.","gbif"
6.48,49.81,"ORIVUL","Origanum vulgare L.","gbif"
6.15,49.53,"ORIVUL","Origanum vulgare L.","gbif"
30.366154,58.845084,"ORIVUL","Origanum vulgare L.","gbif"
36.067899,51.753336,"ORIVUL","Origanum vulgare L.","gbif"
6.140874,49.717868,"ORIVUL","Origanum vulgare L.","gbif"
6.131219,49.581307,"ORIVUL","Origanum vulgare L.","gbif"
36.755177,51.529342,"ORIVUL","Origanum vulgare L.","gbif"
-8.69104,39.537002,"ORIVUL","Origanum vulgare L.","gbif"
36.167673,51.753473,"ORIVUL","Origanum vulgare L.","gbif"
48.696095,55.775491,"ORIVUL","Origanum vulgare L.","gbif"
54.86604,54.017025,"ORIVUL","Origanum vulgare L.","gbif"
37.324959,55.943367,"ORIVUL","Origanum vulgare L.","gbif"
6.047517,49.623648,"ORIVUL","Origanum vulgare L.","gbif"
35.969284,51.758615,"ORIVUL","Origanum vulgare L.","gbif"
34.919689,56.532336,"ORIVUL","Origanum vulgare L.","gbif"
5.883353,49.549075,"ORIVUL","Origanum vulgare L.","gbif"
34.494908,53.391569,"ORIVUL","Origanum vulgare L.","gbif"
37.288217,55.782947,"ORIVUL","Origanum vulgare L.","gbif"
-8.172485,37.238147,"ORIVUL","Origanum vulgare L.","gbif"
-8.80301,39.66077,"ORIVUL","Origanum vulgare L.","gbif"
36.122292,51.764686,"ORIVUL","Origanum vulgare L.","gbif"
48.522604,41.87838,"ORIVUL","Origanum vulgare L.","gbif"
16.827546,48.898829,"ORIVUL","Origanum vulgare L.","gbif"
33.725586,44.464261,"ORIVUL","Origanum vulgare L.","gbif"
0.888622,51.16092,"ORIVUL","Origanum vulgare L.","gbif"
-0.81191,51.723547,"ORIVUL","Origanum vulgare L.","gbif"
-9.022925,38.501708,"ORIVUL","Origanum vulgare L.","gbif"
47.539419,42.561502,"ORIVUL","Origanum vulgare L.","gbif"
8.631295,50.170873,"ORIVUL","Origanum vulgare L.","gbif"
37.324924,55.943134,"ORIVUL","Origanum vulgare L.","gbif"
36.083843,51.57006,"ORIVUL","Origanum vulgare L.","gbif"
55.550553,54.963513,"ORIVUL","Origanum vulgare L.","gbif"
11.551447,49.017063,"ORIVUL","Origanum vulgare L.","gbif"
6.059417,49.620481,"ORIVUL","Origanum vulgare L.","gbif"
18.244062,49.598283,"ORIVUL","Origanum vulgare L.","gbif"
-0.303675,51.5155,"ORIVUL","Origanum vulgare L.","gbif"
47.133889,42.776944,"ORIVUL","Origanum vulgare L.","gbif"
1.256716,52.606648,"ORIVUL","Origanum vulgare L.","gbif"
37.909666,44.751019,"ORIVUL","Origanum vulgare L.","gbif"
29.624493,59.921554,"ORIVUL","Origanum vulgare L.","gbif"
46.487139,54.88775,"ORIVUL","Origanum vulgare L.","gbif"
-1.526218,53.341307,"ORIVUL","Origanum vulgare L.","gbif"
-3.702778,40.588202,"ORIVUL","Origanum vulgare L.","gbif"
14.402446,50.026614,"ORIVUL","Origanum vulgare L.","gbif"
34.210941,53.172874,"ORIVUL","Origanum vulgare L.","gbif"
12.625,55.625,"ORIVUL","Origanum vulgare L.","gbif"
36.875724,50.267328,"ORIVUL","Origanum vulgare L.","gbif"
36.618763,50.562358,"ORIVUL","Origanum vulgare L.","gbif"
49.384621,53.478257,"ORIVUL","Origanum vulgare L.","gbif"
-2.222828,51.77677,"ORIVUL","Origanum vulgare L.","gbif"
36.311442,54.197869,"ORIVUL","Origanum vulgare L.","gbif"
46.015325,54.815644,"ORIVUL","Origanum vulgare L.","gbif"
0.290567,45.88671,"ORIVUL","Origanum vulgare L.","gbif"
58.245778,55.536154,"ORIVUL","Origanum vulgare L.","gbif"
-2.12038,52.551643,"ORIVUL","Origanum vulgare L.","gbif"
8.203289,50.418335,"ORIVUL","Origanum vulgare L.","gbif"
17.586031,59.858506,"ORIVUL","Origanum vulgare L.","gbif"
14.224625,55.68381,"ORIVUL","Origanum vulgare L.","gbif"
18.171894,59.287033,"ORIVUL","Origanum vulgare L.","gbif"
16.278245,58.92429,"ORIVUL","Origanum vulgare L.","gbif"
5.39815,50.83294,"ORIVUL","Origanum vulgare L.","gbif"
-0.55211,47.430937,"ORIVUL","Origanum vulgare L.","gbif"
33.069653,51.772545,"ORIVUL","Origanum vulgare L.","gbif"
-0.324588,42.777033,"ORIVUL","Origanum vulgare L.","gbif"
12.85293,50.834397,"ORIVUL","Origanum vulgare L.","gbif"
14.392006,50.024115,"ORIVUL","Origanum vulgare L.","gbif"
12.328252,51.330697,"ORIVUL","Origanum vulgare L.","gbif"
11.970033,58.358499,"ORIVUL","Origanum vulgare L.","gbif"
5.51016,50.76898,"ORIVUL","Origanum vulgare L.","gbif"
5.5106,50.78695,"ORIVUL","Origanum vulgare L.","gbif"
9.139378,48.07955,"ORIVUL","Origanum vulgare L.","gbif"
-6.770891,38.353011,"ORIVUL","Origanum vulgare L.","gbif"
7.425104,48.405904,"ORIVUL","Origanum vulgare L.","gbif"
6.228664,43.564991,"ORIVUL","Origanum vulgare L.","gbif"
15.289087,48.225788,"ORIVUL","Origanum vulgare L.","gbif"
4.293655,50.82367,"ORIVUL","Origanum vulgare L.","gbif"
-8.641197,41.065575,"ORIVUL","Origanum vulgare L.","gbif"
6.261549,51.956449,"ORIVUL","Origanum vulgare L.","gbif"
9.154154,47.452497,"ORIVUL","Origanum vulgare L.","gbif"
15.482947,48.53194,"ORIVUL","Origanum vulgare L.","gbif"
-1.210797,42.134003,"ORIVUL","Origanum vulgare L.","gbif"
-4.438571,36.70714,"ORIVUL","Origanum vulgare L.","gbif"
-2.575,51.625,"ORIVUL","Origanum vulgare L.","gbif"
10.269532,48.9207,"ORIVUL","Origanum vulgare L.","gbif"
10.003747,61.549133,"ORIVUL","Origanum vulgare L.","gbif"
10.422421,48.85952,"ORIVUL","Origanum vulgare L.","gbif"
9.79052,49.17395,"ORIVUL","Origanum vulgare L.","gbif"
7.83545,43.848324,"ORIVUL","Origanum vulgare L.","gbif"
17.709756,59.952814,"ORIVUL","Origanum vulgare L.","gbif"
5.44073,50.83256,"ORIVUL","Origanum vulgare L.","gbif"
5.21331,50.81644,"ORIVUL","Origanum vulgare L.","gbif"
3.51968,49.030535,"ORIVUL","Origanum vulgare L.","gbif"
3.36056,49.008305,"ORIVUL","Origanum vulgare L.","gbif"
-6.25,39.85,"ORIVUL","Origanum vulgare L.","gbif"
0.082,38.772,"ORIVUL","Origanum vulgare L.","gbif"
-7.645,42.404,"ORIVUL","Origanum vulgare L.","gbif"
11.1768,59.5692,"ORIVUL","Origanum vulgare L.","gbif"
10.2402,59.8423,"ORIVUL","Origanum vulgare L.","gbif"
10.27,59.6894,"ORIVUL","Origanum vulgare L.","gbif"
11.1185,59.2597,"ORIVUL","Origanum vulgare L.","gbif"
10.4842,59.3023,"ORIVUL","Origanum vulgare L.","gbif"
11.0687,60.0066,"ORIVUL","Origanum vulgare L.","gbif"
10.3349,60.1786,"ORIVUL","Origanum vulgare L.","gbif"
24.583334,59.45,"ORIVUL","Origanum vulgare L.","gbif"
10.7104,59.4418,"ORIVUL","Origanum vulgare L.","gbif"
16.21908,48.12541,"ORIVUL","Origanum vulgare L.","gbif"
15.671667,48.741389,"ORIVUL","Origanum vulgare L.","gbif"
10.72237,59.97258,"ORIVUL","Origanum vulgare L.","gbif"
15.283333,38.15,"ORIVUL","Origanum vulgare L.","gbif"
6.1,50.02,"ORIVUL","Origanum vulgare L.","gbif"
6.12,50.01,"ORIVUL","Origanum vulgare L.","gbif"
-6.62,43.560001,"ORIVUL","Origanum vulgare L.","gbif"
